configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 152640 , 15165.1 , 33
1,1,3,0,1,4,1000,1,1,3,2, 146779 , 14624.2 , 35
10,0,2,0,2,2,-1,1,2,3,1, 152660 , 15178.7 , 34
11,0,1,0,3,2,1000,1,1,3,2, 142045 , 14176.4 , 34
12,1,3,0,5,0,-1,1,2,2,1, 156943 , 15678.4 , 34
13,0,2,1,3,1,1000,1,2,3,1, 152597 , 15194.2 , 34
14,1,2,0,1,4,-1,1,1,2,3, 149389 , 14839.7 , 35
15,0,3,0,3,4,1000,2,2,1,2, 143818 , 14262.1 , 34
16,1,2,1,1,4,-1,2,2,1,1, 149622 , 14909.5 , 34
17,1,1,1,2,-1,1000,1,1,3,1, 156594 , 15491.6 , 35
18,1,1,1,4,4,-1,1,3,2,2, 152210 , 15217.5 , 34
19,1,3,1,2,1,-1,2,1,3,3, 149076 , 14738.6 , 34
2,1,2,1,3,-1,1000,1,1,3,3, 157289 , 15548.8 , 35
20,0,3,0,4,0,-1,1,2,1,2, 151501 , 15021.5 , 35
21,1,2,0,2,4,-1,2,3,3,3, 149819 , 14916.0 , 34
22,0,1,0,5,1,-1,1,2,1,3, 149598 , 14945.5 , 35
23,1,1,1,4,0,-1,1,2,3,3, 157289 , 15698.2 , 35
24,1,1,0,2,0,-1,1,1,2,3, 156568 , 15489.0 , 35
25,0,1,1,5,0,-1,1,3,2,3, 155135 , 15364.1 , 35
26,1,3,0,3,0,-1,2,1,2,3, 148264 , 14637.6 , 34
27,0,1,0,4,3,1000,1,3,2,3, 152673 , 15227.1 , 35
28,1,1,0,1,3,-1,2,3,3,2, 139837 , 13978.4 , 34
29,1,3,1,1,4,1000,2,1,2,3, 153505 , 15197.4 , 34
3,0,3,0,4,1,1000,1,3,2,2, 154431 , 15420.8 , 34
30,0,3,0,3,4,1000,2,3,1,1, 149156 , 14845.2 , 35
31,1,2,0,2,4,-1,2,3,3,1, 151026 , 15025.3 , 34
32,1,2,1,1,3,-1,2,2,2,3, 151456 , 15080.6 , 34
33,1,1,0,4,1,-1,2,3,1,2, 143818 , 14236.3 , 34
34,1,1,1,4,3,1000,2,2,2,2, 151813 , 15106.8 , 34
35,1,2,0,5,4,1000,2,1,1,3, 148196 , 14641.3 , 34
36,1,3,0,3,-1,-1,1,3,1,3, 153142 , 15235.6 , 35
37,0,2,1,4,-1,-1,2,2,3,2, 147871 , 14694.0 , 34
38,0,2,0,2,1,-1,2,3,1,3, 148933 , 14796.8 , 34
39,0,2,1,2,0,-1,1,3,3,3, 144368 , 14258.2 , 33
4,0,1,1,5,4,1000,1,1,1,2, 154900 , 15467.0 , 34
40,0,3,0,3,3,1000,1,1,1,1, 150546 , 15026.4 , 35
41,1,2,0,4,3,1000,1,1,3,2, 146061 , 14483.6 , 35
42,1,1,0,2,0,1000,1,3,3,3, 152293 , 15050.6 , 34
43,0,3,1,4,-1,-1,1,3,1,3, 153781 , 15209.7 , 35
44,0,3,0,3,0,1000,1,2,2,2, 154431 , 15427.6 , 34
45,0,2,1,5,1,1000,1,2,3,1, 152344 , 15207.9 , 34
46,1,1,0,5,2,-1,2,2,2,3, 145056 , 14341.2 , 34
47,0,2,0,5,4,-1,2,2,2,3, 141414 , 14116.2 , 34
48,0,3,0,1,3,-1,1,2,2,2, 155324 , 15501.1 , 34
49,1,1,1,3,-1,-1,2,1,2,1, 152163 , 15210.2 , 34
5,1,2,1,5,-1,1000,1,2,3,3, 153004 , 15257.1 , 35
50,1,3,1,5,3,-1,1,2,3,3, 151040 , 14994.4 , 35
51,1,3,0,4,0,1000,1,1,3,2, 146061 , 14605.8 , 35
52,1,1,0,1,4,1000,2,3,1,3, 150610 , 14908.8 , 35
53,0,1,0,4,3,-1,2,3,1,1, 147192 , 14657.5 , 34
54,0,1,0,2,-1,-1,2,3,3,1, 151026 , 15066.1 , 34
55,1,3,1,5,1,1000,1,1,3,3, 155023 , 15385.7 , 35
56,1,3,0,2,3,1000,1,1,1,2, 154690 , 15324.0 , 35
57,1,2,1,2,2,1000,2,1,1,3, 151803 , 14981.2 , 34
58,0,1,1,1,3,-1,1,1,2,2, 157497 , 15653.9 , 35
59,1,2,1,4,0,-1,2,2,1,3, 152837 , 15105.1 , 34
6,0,1,0,2,3,1000,2,2,1,1, 146020 , 14552.0 , 34
60,1,1,1,1,2,-1,1,3,1,2, 156938 , 15582.5 , 35
61,0,1,1,3,0,-1,1,2,1,3, 155672 , 15388.4 , 35
62,1,2,0,4,1,-1,1,1,2,3, 152673 , 15101.1 , 35
63,1,3,0,4,1,-1,1,1,3,3, 155303 , 15476.5 , 35
64,1,3,0,5,3,-1,2,1,3,1, 153295 , 15288.3 , 34
65,0,1,1,2,3,1000,1,2,2,1, 155223 , 15365.5 , 35
66,0,3,1,2,0,1000,1,1,3,3, 149869 , 14878.5 , 34
67,0,3,0,4,3,1000,1,2,1,2, 151501 , 15030.9 , 35
68,1,3,1,3,4,-1,2,2,2,3, 154426 , 15256.5 , 34
69,0,1,1,4,2,1000,2,3,3,2, 154030 , 15279.2 , 35
7,1,2,1,4,3,1000,2,1,1,3, 146796 , 14660.2 , 33
70,1,1,1,3,0,-1,1,1,3,1, 154304 , 15280.5 , 34
71,1,2,1,3,1,-1,1,2,1,1, 154690 , 15407.8 , 35
72,1,2,1,2,-1,1000,1,2,2,2, 151740 , 15103.5 , 34
73,0,1,1,3,3,1000,2,3,1,3, 152837 , 15282.2 , 34
74,1,1,0,5,1,-1,2,1,2,3, 141414 , 13959.4 , 34
75,1,3,0,2,4,-1,2,2,2,1, 152640 , 15186.2 , 33
76,0,1,1,2,4,-1,2,2,3,3, 149076 , 14757.1 , 34
77,0,3,0,2,0,-1,1,2,3,3, 152293 , 15030.8 , 34
78,1,3,1,3,3,-1,2,3,1,3, 152837 , 15268.7 , 34
79,0,2,1,1,1,-1,1,2,3,3, 147863 , 14729.0 , 34
8,1,1,0,5,0,1000,1,2,2,3, 149932 , 14863.3 , 35
80,1,1,1,2,0,1000,2,1,2,2, 150703 , 15068.9 , 34
81,1,2,1,3,3,-1,2,3,2,2, 148166 , 14782.1 , 34
82,0,2,0,2,0,-1,2,3,1,1, 144081 , 14279.6 , 34
83,1,3,0,3,4,1000,2,3,1,2, 143818 , 14241.7 , 34
84,0,2,1,1,1,1000,1,1,1,2, 145764 , 14496.7 , 33
85,0,3,0,5,2,1000,2,2,2,3, 145056 , 14357.6 , 34
86,0,1,0,5,1,-1,2,2,3,3, 153178 , 15222.2 , 34
87,0,1,0,4,1,1000,1,2,3,2, 146061 , 14586.2 , 35
88,1,3,0,5,4,1000,1,3,3,2, 147838 , 14639.3 , 34
89,1,2,1,4,-1,-1,1,1,1,2, 154781 , 15427.9 , 35
9,0,1,0,1,0,1000,1,1,2,3, 149389 , 14845.5 , 35
90,1,1,1,1,3,1000,1,1,1,3, 155776 , 15414.9 , 35
91,1,3,1,1,1,-1,2,2,1,1, 149622 , 14926.1 , 34
92,0,3,0,3,1,-1,2,1,1,2, 143818 , 14242.8 , 34
93,1,2,0,5,4,-1,2,1,3,3, 153178 , 15148.0 , 34
94,1,2,0,5,4,1000,1,2,1,1, 147311 , 14632.3 , 34
95,1,1,0,1,0,-1,1,1,1,2, 153761 , 15278.8 , 35
96,0,1,0,5,2,-1,1,3,1,1, 147311 , 14715.7 , 34
97,0,2,1,5,2,1000,1,2,2,2, 139898 , 13865.9 , 32
98,0,1,1,5,3,1000,1,3,3,2, 157243 , 15517.3 , 35
99,0,2,0,1,0,1000,1,3,3,2, 144744 , 14417.6 , 34
