configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 3001 , 1480.4 , 0
1,1,3,0,1,4,1000,1,1,3,2, 50040 , 4995.3 , 10
10,0,2,0,2,2,-1,1,2,3,1, 0 , 0.0 , 0
11,0,1,0,3,2,1000,1,1,3,2, 338 , 276.3 , 0
12,1,3,0,5,0,-1,1,2,2,1, 15588 , 3088.8 , 3
13,0,2,1,3,1,1000,1,2,3,1, 43003 , 4288.9 , 8
14,1,2,0,1,4,-1,1,1,2,3, 1001 , 476.6 , 0
15,0,3,0,3,4,1000,2,2,1,2, 48446 , 4835.5 , 9
16,1,2,1,1,4,-1,2,2,1,1, 3001 , 1347.6 , 0
17,1,1,1,2,-1,1000,1,1,3,1, 46743 , 4660.6 , 9
18,1,1,1,4,4,-1,1,3,2,2, 15389 , 3055.9 , 3
19,1,3,1,2,1,-1,2,1,3,3, 1000 , 492.3 , 0
2,1,2,1,3,-1,1000,1,1,3,3, 47757 , 4766.9 , 10
20,0,3,0,4,0,-1,1,2,1,2, 1000 , 494.5 , 0
21,1,2,0,2,4,-1,2,3,3,3, 45501 , 4529.6 , 9
22,0,1,0,5,1,-1,1,2,1,3, 14252 , 2834.6 , 3
23,1,1,1,4,0,-1,1,2,3,3, 43002 , 4289.2 , 9
24,1,1,0,2,0,-1,1,1,2,3, 1001 , 457.1 , 0
25,0,1,1,5,0,-1,1,3,2,3, 44822 , 4456.8 , 9
26,1,3,0,3,0,-1,2,1,2,3, 3000 , 1375.9 , 0
27,0,1,0,4,3,1000,1,3,2,3, 439 , 430.0 , 0
28,1,1,0,1,3,-1,2,3,3,2, 3001 , 1445.4 , 0
29,1,3,1,1,4,1000,2,1,2,3, 43860 , 4379.6 , 9
3,0,3,0,4,1,1000,1,3,2,2, 1000 , 457.1 , 0
30,0,3,0,3,4,1000,2,3,1,1, 43809 , 4366.6 , 9
31,1,2,0,2,4,-1,2,3,3,1, 14719 , 2922.7 , 2
32,1,2,1,1,3,-1,2,2,2,3, 43004 , 4290.2 , 9
33,1,1,0,4,1,-1,2,3,1,2, 3002 , 1478.8 , 0
34,1,1,1,4,3,1000,2,2,2,2, 43002 , 4285.1 , 8
35,1,2,0,5,4,1000,2,1,1,3, 3000 , 1477.9 , 0
36,1,3,0,3,-1,-1,1,3,1,3, 439 , 430.9 , 0
37,0,2,1,4,-1,-1,2,2,3,2, 6908 , 2031.7 , 1
38,0,2,0,2,1,-1,2,3,1,3, 44327 , 4421.0 , 9
39,0,2,1,2,0,-1,1,3,3,3, 3000 , 1381.0 , 0
4,0,1,1,5,4,1000,1,1,1,2, 44790 , 4463.4 , 9
40,0,3,0,3,3,1000,1,1,1,1, 1001 , 481.8 , 0
41,1,2,0,4,3,1000,1,1,3,2, 49710 , 4971.0 , 10
42,1,1,0,2,0,1000,1,3,3,3, 16542 , 3274.5 , 3
43,0,3,1,4,-1,-1,1,3,1,3, 16100 , 3188.4 , 3
44,0,3,0,3,0,1000,1,2,2,2, 47298 , 4717.8 , 10
45,0,2,1,5,1,1000,1,2,3,1, 3001 , 1470.6 , 0
46,1,1,0,5,2,-1,2,2,2,3, 472 , 461.9 , 0
47,0,2,0,5,4,-1,2,2,2,3, 3003 , 1467.1 , 0
48,0,3,0,1,3,-1,1,2,2,2, 47217 , 4701.6 , 9
49,1,1,1,3,-1,-1,2,1,2,1, 1001 , 495.0 , 0
5,1,2,1,5,-1,1000,1,2,3,3, 17024 , 3365.5 , 3
50,1,3,1,5,3,-1,1,2,3,3, 3000 , 1377.9 , 0
51,1,3,0,4,0,1000,1,1,3,2, 50037 , 4980.1 , 10
52,1,1,0,1,4,1000,2,3,1,3, 3004 , 1490.3 , 0
53,0,1,0,4,3,-1,2,3,1,1, 44428 , 4418.3 , 9
54,0,1,0,2,-1,-1,2,3,3,1, 3001 , 1356.1 , 0
