configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 114511 , 11439.5 , 27
1,1,3,0,1,4,1000,1,1,3,2, 115008 , 11493.0 , 27
10,0,2,0,2,2,-1,1,2,3,1, 116832 , 11644.4 , 27
11,0,1,0,3,2,1000,1,1,3,2, 116745 , 11639.1 , 28
12,1,3,0,5,0,-1,1,2,2,1, 115440 , 11543.6 , 28
13,0,2,1,3,1,1000,1,2,3,1, 116743 , 11621.1 , 27
14,1,2,0,1,4,-1,1,1,2,3, 115907 , 11563.5 , 28
15,0,3,0,3,4,1000,2,2,1,2, 109777 , 10935.5 , 28
16,1,2,1,1,4,-1,2,2,1,1, 110804 , 11072.8 , 28
17,1,1,1,2,-1,1000,1,1,3,1, 116422 , 11624.4 , 27
18,1,1,1,4,4,-1,1,3,2,2, 117279 , 11702.8 , 28
19,1,3,1,2,1,-1,2,1,3,3, 115442 , 11483.7 , 28
2,1,2,1,3,-1,1000,1,1,3,3, 116944 , 11665.2 , 28
20,0,3,0,4,0,-1,1,2,1,2, 110746 , 11058.0 , 28
21,1,2,0,2,4,-1,2,3,3,3, 114467 , 11399.2 , 28
22,0,1,0,5,1,-1,1,2,1,3, 112739 , 11242.7 , 28
23,1,1,1,4,0,-1,1,2,3,3, 116944 , 11658.4 , 28
24,1,1,0,2,0,-1,1,1,2,3, 116724 , 11650.5 , 27
25,0,1,1,5,0,-1,1,3,2,3, 115688 , 11551.4 , 27
26,1,3,0,3,0,-1,2,1,2,3, 115667 , 11526.1 , 28
27,0,1,0,4,3,1000,1,3,2,3, 114687 , 11450.8 , 27
28,1,1,0,1,3,-1,2,3,3,2, 113312 , 11312.9 , 28
29,1,3,1,1,4,1000,2,1,2,3, 116011 , 11548.7 , 28
3,0,3,0,4,1,1000,1,3,2,2, 117667 , 11762.6 , 28
30,0,3,0,3,4,1000,2,3,1,1, 111245 , 11096.5 , 28
31,1,2,0,2,4,-1,2,3,3,1, 116432 , 11606.3 , 28
32,1,2,1,1,3,-1,2,2,2,3, 116011 , 11551.6 , 28
33,1,1,0,4,1,-1,2,3,1,2, 109239 , 10915.1 , 28
34,1,1,1,4,3,1000,2,2,2,2, 114512 , 11441.3 , 28
35,1,2,0,5,4,1000,2,1,1,3, 111381 , 11111.4 , 28
36,1,3,0,3,-1,-1,1,3,1,3, 113907 , 11352.9 , 28
37,0,2,1,4,-1,-1,2,2,3,2, 113695 , 11327.9 , 28
38,0,2,0,2,1,-1,2,3,1,3, 112125 , 11193.8 , 28
39,0,2,1,2,0,-1,1,3,3,3, 115094 , 11468.4 , 27
4,0,1,1,5,4,1000,1,1,1,2, 110579 , 11055.9 , 28
40,0,3,0,3,3,1000,1,1,1,1, 110854 , 11059.7 , 28
41,1,2,0,4,3,1000,1,1,3,2, 116254 , 11607.4 , 28
42,1,1,0,2,0,1000,1,3,3,3, 116568 , 11637.1 , 28
43,0,3,1,4,-1,-1,1,3,1,3, 114718 , 11441.3 , 28
44,0,3,0,3,0,1000,1,2,2,2, 118175 , 11772.3 , 28
45,0,2,1,5,1,1000,1,2,3,1, 116640 , 11617.1 , 28
46,1,1,0,5,2,-1,2,2,2,3, 112334 , 11221.5 , 27
47,0,2,0,5,4,-1,2,2,2,3, 113947 , 11371.0 , 28
48,0,3,0,1,3,-1,1,2,2,2, 118130 , 11798.5 , 28
49,1,1,1,3,-1,-1,2,1,2,1, 114862 , 11482.2 , 27
5,1,2,1,5,-1,1000,1,2,3,3, 117565 , 11704.9 , 28
50,1,3,1,5,3,-1,1,2,3,3, 117030 , 11676.1 , 28
51,1,3,0,4,0,1000,1,1,3,2, 116254 , 11624.6 , 28
52,1,1,0,1,4,1000,2,3,1,3, 112938 , 11278.1 , 28
53,0,1,0,4,3,-1,2,3,1,1, 111245 , 11079.0 , 28
54,0,1,0,2,-1,-1,2,3,3,1, 116432 , 11590.5 , 28
55,1,3,1,5,1,1000,1,1,3,3, 117565 , 11702.3 , 28
56,1,3,0,2,3,1000,1,1,1,2, 113385 , 11298.5 , 28
57,1,2,1,2,2,1000,2,1,1,3, 111808 , 11142.5 , 28
58,0,1,1,1,3,-1,1,1,2,2, 116381 , 11631.6 , 27
59,1,2,1,4,0,-1,2,2,1,3, 110431 , 11019.3 , 28
6,0,1,0,2,3,1000,2,2,1,1, 111559 , 11147.5 , 28
60,1,1,1,1,2,-1,1,3,1,2, 112549 , 11244.4 , 28
61,0,1,1,3,0,-1,1,2,1,3, 115259 , 11479.8 , 28
62,1,2,0,4,1,-1,1,1,2,3, 115192 , 11480.1 , 28
63,1,3,0,4,1,-1,1,1,3,3, 117669 , 11729.7 , 27
64,1,3,0,5,3,-1,2,1,3,1, 114615 , 11413.5 , 27
65,0,1,1,2,3,1000,1,2,2,1, 114568 , 11427.3 , 27
66,0,3,1,2,0,1000,1,1,3,3, 115094 , 11469.3 , 27
67,0,3,0,4,3,1000,1,2,1,2, 110746 , 11065.0 , 28
68,1,3,1,3,4,-1,2,2,2,3, 115629 , 11529.5 , 28
69,0,1,1,4,2,1000,2,3,3,2, 114767 , 11490.3 , 28
7,1,2,1,4,3,1000,2,1,1,3, 111485 , 11103.8 , 28
70,1,1,1,3,0,-1,1,1,3,1, 116743 , 11637.1 , 27
71,1,2,1,3,1,-1,1,2,1,1, 112409 , 11207.3 , 28
72,1,2,1,2,-1,1000,1,2,2,2, 115452 , 11529.3 , 28
73,0,1,1,3,3,1000,2,3,1,3, 111485 , 11104.0 , 28
74,1,1,0,5,1,-1,2,1,2,3, 113398 , 11337.5 , 28
75,1,3,0,2,4,-1,2,2,2,1, 115088 , 11451.8 , 28
76,0,1,1,2,4,-1,2,2,3,3, 115442 , 11540.1 , 28
77,0,3,0,2,0,-1,1,2,3,3, 117101 , 11659.9 , 28
78,1,3,1,3,3,-1,2,3,1,3, 110431 , 11073.0 , 28
79,0,2,1,1,1,-1,1,2,3,3, 115207 , 11482.8 , 27
8,1,1,0,5,0,1000,1,2,2,3, 118081 , 11760.5 , 28
80,1,1,1,2,0,1000,2,1,2,2, 114921 , 11462.1 , 28
81,1,2,1,3,3,-1,2,3,2,2, 114512 , 11422.7 , 28
82,0,2,0,2,0,-1,2,3,1,1, 111559 , 11127.6 , 28
83,1,3,0,3,4,1000,2,3,1,2, 109239 , 10922.9 , 28
84,0,2,1,1,1,1000,1,1,1,2, 112549 , 11233.3 , 28
85,0,3,0,5,2,1000,2,2,2,3, 113947 , 11359.7 , 28
86,0,1,0,5,1,-1,2,2,3,3, 115257 , 11491.4 , 28
87,0,1,0,4,1,1000,1,2,3,2, 116745 , 11647.9 , 28
88,1,3,0,5,4,1000,1,3,3,2, 116460 , 11642.4 , 27
89,1,2,1,4,-1,-1,1,1,1,2, 113385 , 11329.2 , 28
9,0,1,0,1,0,1000,1,1,2,3, 115907 , 11556.9 , 28
90,1,1,1,1,3,1000,1,1,1,3, 112474 , 11216.2 , 28
91,1,3,1,1,1,-1,2,2,1,1, 110804 , 11053.8 , 28
92,0,3,0,3,1,-1,2,1,1,2, 109777 , 10923.0 , 28
93,1,2,0,5,4,-1,2,1,3,3, 115257 , 11524.5 , 28
94,1,2,0,5,4,1000,1,2,1,1, 113646 , 11340.6 , 28
95,1,1,0,1,0,-1,1,1,1,2, 113201 , 11272.1 , 28
96,0,1,0,5,2,-1,1,3,1,1, 113646 , 11327.6 , 28
97,0,2,1,5,2,1000,1,2,2,2, 115651 , 11531.9 , 27
98,0,1,1,5,3,1000,1,3,3,2, 116450 , 11645.5 , 27
99,0,2,0,1,0,1000,1,3,3,2, 115551 , 11527.3 , 28
