configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 11000 , 1093.2 , 4
1,1,3,0,1,4,1000,1,1,3,2, 3134 , 312.7 , 1
10,0,2,0,2,2,-1,1,2,3,1, 3327 , 332.1 , 1
11,0,1,0,3,2,1000,1,1,3,2, 3784 , 377.7 , 1
12,1,3,0,5,0,-1,1,2,2,1, 11000 , 1092.3 , 4
13,0,2,1,3,1,1000,1,2,3,1, 11000 , 1094.2 , 4
14,1,2,0,1,4,-1,1,1,2,3, 11000 , 1092.1 , 4
15,0,3,0,3,4,1000,2,2,1,2, 11000 , 1089.2 , 4
16,1,2,1,1,4,-1,2,2,1,1, 11000 , 1091.7 , 4
17,1,1,1,2,-1,1000,1,1,3,1, 11001 , 1089.5 , 4
18,1,1,1,4,4,-1,1,3,2,2, 11000 , 1088.8 , 4
19,1,3,1,2,1,-1,2,1,3,3, 11000 , 1095.3 , 4
2,1,2,1,3,-1,1000,1,1,3,3, 11000 , 1090.3 , 4
20,0,3,0,4,0,-1,1,2,1,2, 11000 , 1090.8 , 5
21,1,2,0,2,4,-1,2,3,3,3, 11000 , 1091.6 , 4
22,0,1,0,5,1,-1,1,2,1,3, 11000 , 1090.4 , 5
23,1,1,1,4,0,-1,1,2,3,3, 11000 , 1090.6 , 4
24,1,1,0,2,0,-1,1,1,2,3, 11002 , 1089.8 , 4
25,0,1,1,5,0,-1,1,3,2,3, 11001 , 1091.9 , 4
26,1,3,0,3,0,-1,2,1,2,3, 11000 , 1089.2 , 4
27,0,1,0,4,3,1000,1,3,2,3, 11000 , 1089.4 , 4
28,1,1,0,1,3,-1,2,3,3,2, 11000 , 1092.8 , 4
29,1,3,1,1,4,1000,2,1,2,3, 11001 , 1094.0 , 4
3,0,3,0,4,1,1000,1,3,2,2, 11000 , 1091.5 , 4
30,0,3,0,3,4,1000,2,3,1,1, 11000 , 1093.6 , 4
31,1,2,0,2,4,-1,2,3,3,1, 11000 , 1092.8 , 4
32,1,2,1,1,3,-1,2,2,2,3, 11001 , 1094.3 , 4
33,1,1,0,4,1,-1,2,3,1,2, 11000 , 1093.9 , 4
34,1,1,1,4,3,1000,2,2,2,2, 11001 , 1089.3 , 4
35,1,2,0,5,4,1000,2,1,1,3, 11000 , 1090.5 , 4
36,1,3,0,3,-1,-1,1,3,1,3, 11000 , 1091.2 , 5
37,0,2,1,4,-1,-1,2,2,3,2, 11001 , 1094.4 , 4
38,0,2,0,2,1,-1,2,3,1,3, 11001 , 1093.0 , 4
39,0,2,1,2,0,-1,1,3,3,3, 11001 , 1092.8 , 4
4,0,1,1,5,4,1000,1,1,1,2, 11000 , 1088.9 , 4
40,0,3,0,3,3,1000,1,1,1,1, 11000 , 1092.4 , 5
41,1,2,0,4,3,1000,1,1,3,2, 2672 , 266.9 , 1
42,1,1,0,2,0,1000,1,3,3,3, 3156 , 314.8 , 1
43,0,3,1,4,-1,-1,1,3,1,3, 11000 , 1093.0 , 4
44,0,3,0,3,0,1000,1,2,2,2, 11000 , 1089.4 , 4
45,0,2,1,5,1,1000,1,2,3,1, 11002 , 1092.5 , 4
46,1,1,0,5,2,-1,2,2,2,3, 11000 , 1093.5 , 4
47,0,2,0,5,4,-1,2,2,2,3, 11000 , 1094.4 , 4
48,0,3,0,1,3,-1,1,2,2,2, 11000 , 1093.5 , 4
49,1,1,1,3,-1,-1,2,1,2,1, 11001 , 1091.0 , 4
5,1,2,1,5,-1,1000,1,2,3,3, 11002 , 1093.7 , 4
50,1,3,1,5,3,-1,1,2,3,3, 11002 , 1090.1 , 4
51,1,3,0,4,0,1000,1,1,3,2, 2843 , 283.6 , 1
52,1,1,0,1,4,1000,2,3,1,3, 11001 , 1093.8 , 4
53,0,1,0,4,3,-1,2,3,1,1, 11000 , 1090.3 , 4
54,0,1,0,2,-1,-1,2,3,3,1, 11000 , 1092.4 , 4
55,1,3,1,5,1,1000,1,1,3,3, 11002 , 1091.7 , 4
56,1,3,0,2,3,1000,1,1,1,2, 11002 , 1090.4 , 5
57,1,2,1,2,2,1000,2,1,1,3, 11001 , 1091.0 , 5
58,0,1,1,1,3,-1,1,1,2,2, 11001 , 1090.9 , 4
59,1,2,1,4,0,-1,2,2,1,3, 11000 , 1090.5 , 4
6,0,1,0,2,3,1000,2,2,1,1, 11001 , 1092.5 , 4
60,1,1,1,1,2,-1,1,3,1,2, 11000 , 1088.8 , 4
61,0,1,1,3,0,-1,1,2,1,3, 11000 , 1093.4 , 4
62,1,2,0,4,1,-1,1,1,2,3, 11000 , 1088.9 , 4
63,1,3,0,4,1,-1,1,1,3,3, 2631 , 263.1 , 1
64,1,3,0,5,3,-1,2,1,3,1, 11001 , 1090.3 , 4
65,0,1,1,2,3,1000,1,2,2,1, 11000 , 1095.0 , 4
66,0,3,1,2,0,1000,1,1,3,3, 11001 , 1089.6 , 4
67,0,3,0,4,3,1000,1,2,1,2, 11000 , 1089.0 , 5
68,1,3,1,3,4,-1,2,2,2,3, 11001 , 1091.6 , 4
69,0,1,1,4,2,1000,2,3,3,2, 11001 , 1092.7 , 4
7,1,2,1,4,3,1000,2,1,1,3, 11000 , 1090.9 , 4
70,1,1,1,3,0,-1,1,1,3,1, 11000 , 1089.0 , 4
71,1,2,1,3,1,-1,1,2,1,1, 11000 , 1090.8 , 4
72,1,2,1,2,-1,1000,1,2,2,2, 11000 , 1090.6 , 4
73,0,1,1,3,3,1000,2,3,1,3, 11000 , 1089.4 , 4
74,1,1,0,5,1,-1,2,1,2,3, 11000 , 1093.5 , 4
75,1,3,0,2,4,-1,2,2,2,1, 11000 , 1092.8 , 4
76,0,1,1,2,4,-1,2,2,3,3, 11000 , 1098.1 , 4
77,0,3,0,2,0,-1,1,2,3,3, 3531 , 352.4 , 1
78,1,3,1,3,3,-1,2,3,1,3, 11000 , 1094.4 , 4
79,0,2,1,1,1,-1,1,2,3,3, 11000 , 1092.0 , 4
8,1,1,0,5,0,1000,1,2,2,3, 11000 , 1089.7 , 4
80,1,1,1,2,0,1000,2,1,2,2, 11001 , 1091.3 , 4
81,1,2,1,3,3,-1,2,3,2,2, 11001 , 1089.8 , 4
82,0,2,0,2,0,-1,2,3,1,1, 11001 , 1092.2 , 4
83,1,3,0,3,4,1000,2,3,1,2, 11000 , 1093.9 , 4
84,0,2,1,1,1,1000,1,1,1,2, 11000 , 1090.1 , 4
85,0,3,0,5,2,1000,2,2,2,3, 11000 , 1095.2 , 4
86,0,1,0,5,1,-1,2,2,3,3, 11001 , 1093.5 , 4
87,0,1,0,4,1,1000,1,2,3,2, 3784 , 377.7 , 1
88,1,3,0,5,4,1000,1,3,3,2, 3134 , 312.7 , 1
89,1,2,1,4,-1,-1,1,1,1,2, 11000 , 1094.0 , 4
9,0,1,0,1,0,1000,1,1,2,3, 11000 , 1091.5 , 4
90,1,1,1,1,3,1000,1,1,1,3, 11000 , 1094.9 , 4
91,1,3,1,1,1,-1,2,2,1,1, 11000 , 1095.4 , 4
92,0,3,0,3,1,-1,2,1,1,2, 11000 , 1094.4 , 4
93,1,2,0,5,4,-1,2,1,3,3, 11001 , 1095.2 , 4
94,1,2,0,5,4,1000,1,2,1,1, 11000 , 1089.4 , 5
95,1,1,0,1,0,-1,1,1,1,2, 11000 , 1092.5 , 5
96,0,1,0,5,2,-1,1,3,1,1, 11000 , 1091.5 , 5
97,0,2,1,5,2,1000,1,2,2,2, 11001 , 1095.1 , 4
98,0,1,1,5,3,1000,1,3,3,2, 11002 , 1090.5 , 4
99,0,2,0,1,0,1000,1,3,3,2, 3449 , 344.8 , 1
