configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 8072 , 806.9 , 2
1,1,3,0,1,4,1000,1,1,3,2, 10281 , 1025.4 , 4
10,0,2,0,2,2,-1,1,2,3,1, 1063 , 104.0 , 0
11,0,1,0,3,2,1000,1,1,3,2, 936 , 92.6 , 0
12,1,3,0,5,0,-1,1,2,2,1, 8714 , 869.1 , 3
13,0,2,1,3,1,1000,1,2,3,1, 9038 , 902.6 , 3
14,1,2,0,1,4,-1,1,1,2,3, 10208 , 1018.5 , 4
15,0,3,0,3,4,1000,2,2,1,2, 1452 , 145.1 , 0
16,1,2,1,1,4,-1,2,2,1,1, 9196 , 917.2 , 3
17,1,1,1,2,-1,1000,1,1,3,1, 10335 , 1033.3 , 3
18,1,1,1,4,4,-1,1,3,2,2, 6482 , 647.9 , 2
19,1,3,1,2,1,-1,2,1,3,3, 7736 , 772.7 , 2
2,1,2,1,3,-1,1000,1,1,3,3, 9007 , 898.4 , 3
20,0,3,0,4,0,-1,1,2,1,2, 1069 , 105.3 , 0
21,1,2,0,2,4,-1,2,3,3,3, 8213 , 819.6 , 2
22,0,1,0,5,1,-1,1,2,1,3, 1067 , 104.9 , 0
23,1,1,1,4,0,-1,1,2,3,3, 9507 , 948.7 , 3
24,1,1,0,2,0,-1,1,1,2,3, 9628 , 961.1 , 3
25,0,1,1,5,0,-1,1,3,2,3, 10718 , 1070.1 , 4
26,1,3,0,3,0,-1,2,1,2,3, 8546 , 853.8 , 3
27,0,1,0,4,3,1000,1,3,2,3, 10853 , 1082.7 , 4
28,1,1,0,1,3,-1,2,3,3,2, 7149 , 713.0 , 2
29,1,3,1,1,4,1000,2,1,2,3, 8336 , 830.4 , 3
3,0,3,0,4,1,1000,1,3,2,2, 11000 , 1041.5 , 4
30,0,3,0,3,4,1000,2,3,1,1, 10869 , 1086.2 , 4
31,1,2,0,2,4,-1,2,3,3,1, 8213 , 819.6 , 2
32,1,2,1,1,3,-1,2,2,2,3, 9136 , 912.4 , 3
33,1,1,0,4,1,-1,2,3,1,2, 7815 , 780.3 , 2
34,1,1,1,4,3,1000,2,2,2,2, 8422 , 840.9 , 3
35,1,2,0,5,4,1000,2,1,1,3, 10033 , 1001.3 , 3
36,1,3,0,3,-1,-1,1,3,1,3, 9487 , 947.1 , 3
37,0,2,1,4,-1,-1,2,2,3,2, 9843 , 981.8 , 3
38,0,2,0,2,1,-1,2,3,1,3, 10242 , 1024.1 , 3
39,0,2,1,2,0,-1,1,3,3,3, 10112 , 1010.5 , 3
4,0,1,1,5,4,1000,1,1,1,2, 10383 , 1037.7 , 4
40,0,3,0,3,3,1000,1,1,1,1, 1043 , 99.3 , 0
41,1,2,0,4,3,1000,1,1,3,2, 10464 , 1046.1 , 4
42,1,1,0,2,0,1000,1,3,3,3, 9356 , 933.7 , 3
43,0,3,1,4,-1,-1,1,3,1,3, 9994 , 997.6 , 4
44,0,3,0,3,0,1000,1,2,2,2, 1064 , 106.4 , 0
45,0,2,1,5,1,1000,1,2,3,1, 9027 , 902.7 , 3
46,1,1,0,5,2,-1,2,2,2,3, 8896 , 888.8 , 2
47,0,2,0,5,4,-1,2,2,2,3, 1380 , 137.9 , 0
48,0,3,0,1,3,-1,1,2,2,2, 1064 , 106.4 , 0
49,1,1,1,3,-1,-1,2,1,2,1, 7226 , 721.3 , 2
5,1,2,1,5,-1,1000,1,2,3,3, 9899 , 987.2 , 3
50,1,3,1,5,3,-1,1,2,3,3, 9677 , 967.2 , 3
51,1,3,0,4,0,1000,1,1,3,2, 10317 , 1030.5 , 4
52,1,1,0,1,4,1000,2,3,1,3, 7354 , 734.2 , 2
53,0,1,0,4,3,-1,2,3,1,1, 10805 , 1080.2 , 4
54,0,1,0,2,-1,-1,2,3,3,1, 10185 , 1015.2 , 3
55,1,3,1,5,1,1000,1,1,3,3, 10141 , 1013.3 , 4
56,1,3,0,2,3,1000,1,1,1,2, 9924 , 992.2 , 3
57,1,2,1,2,2,1000,2,1,1,3, 7736 , 772.1 , 2
58,0,1,1,1,3,-1,1,1,2,2, 9496 , 948.2 , 3
59,1,2,1,4,0,-1,2,2,1,3, 8515 , 853.9 , 3
6,0,1,0,2,3,1000,2,2,1,1, 1979 , 195.8 , 0
60,1,1,1,1,2,-1,1,3,1,2, 6228 , 623.5 , 2
61,0,1,1,3,0,-1,1,2,1,3, 9005 , 899.9 , 3
62,1,2,0,4,1,-1,1,1,2,3, 10317 , 1029.1 , 4
63,1,3,0,4,1,-1,1,1,3,3, 10317 , 1030.6 , 4
64,1,3,0,5,3,-1,2,1,3,1, 10033 , 1000.6 , 3
65,0,1,1,2,3,1000,1,2,2,1, 9573 , 956.9 , 3
66,0,3,1,2,0,1000,1,1,3,3, 11009 , 1026.4 , 4
67,0,3,0,4,3,1000,1,2,1,2, 1069 , 105.3 , 0
68,1,3,1,3,4,-1,2,2,2,3, 8558 , 855.4 , 3
69,0,1,1,4,2,1000,2,3,3,2, 9528 , 952.2 , 3
7,1,2,1,4,3,1000,2,1,1,3, 7255 , 724.6 , 2
70,1,1,1,3,0,-1,1,1,3,1, 8767 , 876.9 , 3
71,1,2,1,3,1,-1,1,2,1,1, 9388 , 939.6 , 3
72,1,2,1,2,-1,1000,1,2,2,2, 10073 , 1005.9 , 4
73,0,1,1,3,3,1000,2,3,1,3, 9528 , 949.8 , 3
74,1,1,0,5,1,-1,2,1,2,3, 9927 , 990.1 , 3
75,1,3,0,2,4,-1,2,2,2,1, 8674 , 864.8 , 3
76,0,1,1,2,4,-1,2,2,3,3, 9903 , 988.8 , 3
77,0,3,0,2,0,-1,1,2,3,3, 1063 , 104.0 , 0
78,1,3,1,3,3,-1,2,3,1,3, 5167 , 516.0 , 1
79,0,2,1,1,1,-1,1,2,3,3, 10882 , 1087.9 , 4
8,1,1,0,5,0,1000,1,2,2,3, 8376 , 837.2 , 2
80,1,1,1,2,0,1000,2,1,2,2, 7736 , 772.1 , 2
81,1,2,1,3,3,-1,2,3,2,2, 5111 , 511.1 , 1
82,0,2,0,2,0,-1,2,3,1,1, 10185 , 1017.0 , 3
83,1,3,0,3,4,1000,2,3,1,2, 7815 , 780.0 , 2
84,0,2,1,1,1,1000,1,1,1,2, 9569 , 954.8 , 3
85,0,3,0,5,2,1000,2,2,2,3, 1380 , 137.5 , 0
86,0,1,0,5,1,-1,2,2,3,3, 1326 , 132.5 , 0
87,0,1,0,4,1,1000,1,2,3,2, 1070 , 105.1 , 0
88,1,3,0,5,4,1000,1,3,3,2, 9251 , 924.1 , 3
89,1,2,1,4,-1,-1,1,1,1,2, 8792 , 877.7 , 3
9,0,1,0,1,0,1000,1,1,2,3, 1054 , 101.1 , 0
90,1,1,1,1,3,1000,1,1,1,3, 9843 , 983.0 , 3
91,1,3,1,1,1,-1,2,2,1,1, 9136 , 912.7 , 3
92,0,3,0,3,1,-1,2,1,1,2, 1068 , 105.3 , 0
93,1,2,0,5,4,-1,2,1,3,3, 9817 , 981.3 , 3
94,1,2,0,5,4,1000,1,2,1,1, 8777 , 875.1 , 3
95,1,1,0,1,0,-1,1,1,1,2, 10160 , 1014.1 , 4
96,0,1,0,5,2,-1,1,3,1,1, 11003 , 1051.6 , 4
97,0,2,1,5,2,1000,1,2,2,2, 9054 , 904.5 , 3
98,0,1,1,5,3,1000,1,3,3,2, 10688 , 1068.4 , 4
99,0,2,0,1,0,1000,1,3,3,2, 10581 , 1056.7 , 3
