configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 86010 , 8443.9 , 24
1,1,3,0,1,4,1000,1,1,3,2, 77001 , 7678.2 , 23
10,0,2,0,2,2,-1,1,2,3,1, 89591 , 8940.2 , 25
11,0,1,0,3,2,1000,1,1,3,2, 66669 , 6569.6 , 20
12,1,3,0,5,0,-1,1,2,2,1, 77007 , 7689.5 , 22
13,0,2,1,3,1,1000,1,2,3,1, 77114 , 7680.6 , 22
14,1,2,0,1,4,-1,1,1,2,3, 82035 , 8182.1 , 23
15,0,3,0,3,4,1000,2,2,1,2, 77005 , 7720.4 , 22
16,1,2,1,1,4,-1,2,2,1,1, 76135 , 7448.8 , 22
17,1,1,1,2,-1,1000,1,1,3,1, 63551 , 6274.2 , 19
18,1,1,1,4,4,-1,1,3,2,2, 75914 , 7492.2 , 22
19,1,3,1,2,1,-1,2,1,3,3, 64298 , 6413.8 , 20
2,1,2,1,3,-1,1000,1,1,3,3, 60405 , 5878.0 , 20
20,0,3,0,4,0,-1,1,2,1,2, 77002 , 7642.4 , 23
21,1,2,0,2,4,-1,2,3,3,3, 73851 , 7237.9 , 22
22,0,1,0,5,1,-1,1,2,1,3, 75306 , 7419.6 , 22
23,1,1,1,4,0,-1,1,2,3,3, 65047 , 6432.7 , 21
24,1,1,0,2,0,-1,1,1,2,3, 77003 , 7684.7 , 22
25,0,1,1,5,0,-1,1,3,2,3, 62264 , 6209.0 , 19
26,1,3,0,3,0,-1,2,1,2,3, 79040 , 7816.2 , 22
27,0,1,0,4,3,1000,1,3,2,3, 81482 , 8075.0 , 24
28,1,1,0,1,3,-1,2,3,3,2, 72165 , 7090.0 , 21
29,1,3,1,1,4,1000,2,1,2,3, 64968 , 6465.7 , 20
3,0,3,0,4,1,1000,1,3,2,2, 83298 , 8305.5 , 23
30,0,3,0,3,4,1000,2,3,1,1, 79555 , 7896.8 , 23
31,1,2,0,2,4,-1,2,3,3,1, 75258 , 7381.8 , 22
32,1,2,1,1,3,-1,2,2,2,3, 67563 , 6581.8 , 21
33,1,1,0,4,1,-1,2,3,1,2, 74780 , 7359.7 , 23
34,1,1,1,4,3,1000,2,2,2,2, 77004 , 7695.7 , 22
35,1,2,0,5,4,1000,2,1,1,3, 68540 , 6807.1 , 20
36,1,3,0,3,-1,-1,1,3,1,3, 76955 , 7492.0 , 22
37,0,2,1,4,-1,-1,2,2,3,2, 66626 , 6615.9 , 20
38,0,2,0,2,1,-1,2,3,1,3, 77001 , 7684.8 , 22
39,0,2,1,2,0,-1,1,3,3,3, 74044 , 7357.4 , 22
4,0,1,1,5,4,1000,1,1,1,2, 76703 , 7491.7 , 22
40,0,3,0,3,3,1000,1,1,1,1, 84223 , 8346.6 , 23
41,1,2,0,4,3,1000,1,1,3,2, 63300 , 7610.2 , 19
42,1,1,0,2,0,1000,1,3,3,3, 72572 , 7222.6 , 21
43,0,3,1,4,-1,-1,1,3,1,3, 72831 , 7186.2 , 21
44,0,3,0,3,0,1000,1,2,2,2, 77002 , 7631.9 , 23
45,0,2,1,5,1,1000,1,2,3,1, 74314 , 7175.0 , 22
46,1,1,0,5,2,-1,2,2,2,3, 77001 , 7693.4 , 22
47,0,2,0,5,4,-1,2,2,2,3, 84719 , 8441.6 , 24
48,0,3,0,1,3,-1,1,2,2,2, 76526 , 7550.5 , 23
49,1,1,1,3,-1,-1,2,1,2,1, 77004 , 7680.4 , 22
5,1,2,1,5,-1,1000,1,2,3,3, 78923 , 7878.3 , 23
50,1,3,1,5,3,-1,1,2,3,3, 78923 , 7842.0 , 23
51,1,3,0,4,0,1000,1,1,3,2, 63300 , 7597.6 , 19
52,1,1,0,1,4,1000,2,3,1,3, 70746 , 6980.2 , 21
53,0,1,0,4,3,-1,2,3,1,1, 77000 , 7681.2 , 22
54,0,1,0,2,-1,-1,2,3,3,1, 64552 , 6432.3 , 20
55,1,3,1,5,1,1000,1,1,3,3, 78923 , 7843.7 , 23
56,1,3,0,2,3,1000,1,1,1,2, 86145 , 8554.2 , 24
57,1,2,1,2,2,1000,2,1,1,3, 70800 , 7006.4 , 21
58,0,1,1,1,3,-1,1,1,2,2, 77001 , 7686.0 , 22
59,1,2,1,4,0,-1,2,2,1,3, 84828 , 8417.8 , 24
6,0,1,0,2,3,1000,2,2,1,1, 76482 , 7549.9 , 22
60,1,1,1,1,2,-1,1,3,1,2, 77001 , 7683.9 , 22
61,0,1,1,3,0,-1,1,2,1,3, 72831 , 7201.7 , 21
62,1,2,0,4,1,-1,1,1,2,3, 73551 , 7213.4 , 22
63,1,3,0,4,1,-1,1,1,3,3, 70398 , 6919.0 , 21
64,1,3,0,5,3,-1,2,1,3,1, 76959 , 7630.8 , 22
65,0,1,1,2,3,1000,1,2,2,1, 76088 , 7506.8 , 22
66,0,3,1,2,0,1000,1,1,3,3, 74044 , 7354.2 , 22
67,0,3,0,4,3,1000,1,2,1,2, 77002 , 7582.8 , 23
68,1,3,1,3,4,-1,2,2,2,3, 84828 , 8392.9 , 24
69,0,1,1,4,2,1000,2,3,3,2, 66626 , 6609.0 , 20
7,1,2,1,4,3,1000,2,1,1,3, 84828 , 8428.4 , 24
70,1,1,1,3,0,-1,1,1,3,1, 77004 , 7680.5 , 22
71,1,2,1,3,1,-1,1,2,1,1, 75914 , 7487.8 , 22
72,1,2,1,2,-1,1000,1,2,2,2, 76088 , 7460.4 , 22
73,0,1,1,3,3,1000,2,3,1,3, 84828 , 8462.0 , 24
74,1,1,0,5,1,-1,2,1,2,3, 68540 , 6793.7 , 20
75,1,3,0,2,4,-1,2,2,2,1, 71809 , 7145.3 , 21
76,0,1,1,2,4,-1,2,2,3,3, 64298 , 6409.1 , 20
77,0,3,0,2,0,-1,1,2,3,3, 89891 , 8959.3 , 24
78,1,3,1,3,3,-1,2,3,1,3, 84828 , 8398.0 , 24
79,0,2,1,1,1,-1,1,2,3,3, 69456 , 6786.9 , 22
8,1,1,0,5,0,1000,1,2,2,3, 82300 , 8036.2 , 23
80,1,1,1,2,0,1000,2,1,2,2, 70540 , 6893.7 , 21
81,1,2,1,3,3,-1,2,3,2,2, 77004 , 7679.9 , 22
82,0,2,0,2,0,-1,2,3,1,1, 77006 , 7675.3 , 23
83,1,3,0,3,4,1000,2,3,1,2, 74780 , 7340.0 , 23
84,0,2,1,1,1,1000,1,1,1,2, 77001 , 7683.8 , 22
85,0,3,0,5,2,1000,2,2,2,3, 84719 , 8424.8 , 24
86,0,1,0,5,1,-1,2,2,3,3, 80554 , 7839.9 , 23
87,0,1,0,4,1,1000,1,2,3,2, 77057 , 7694.1 , 22
88,1,3,0,5,4,1000,1,3,3,2, 68238 , 6718.3 , 21
89,1,2,1,4,-1,-1,1,1,1,2, 75914 , 7495.6 , 22
9,0,1,0,1,0,1000,1,1,2,3, 70277 , 7023.1 , 22
90,1,1,1,1,3,1000,1,1,1,3, 67559 , 6689.3 , 20
91,1,3,1,1,1,-1,2,2,1,1, 76135 , 7431.9 , 22
92,0,3,0,3,1,-1,2,1,1,2, 80927 , 7970.4 , 23
93,1,2,0,5,4,-1,2,1,3,3, 77002 , 7672.0 , 22
94,1,2,0,5,4,1000,1,2,1,1, 77007 , 7681.7 , 22
95,1,1,0,1,0,-1,1,1,1,2, 80367 , 8003.7 , 23
96,0,1,0,5,2,-1,1,3,1,1, 96753 , 9645.7 , 26
97,0,2,1,5,2,1000,1,2,2,2, 76703 , 7558.9 , 22
98,0,1,1,5,3,1000,1,3,3,2, 74314 , 7160.8 , 22
99,0,2,0,1,0,1000,1,3,3,2, 68983 , 6844.6 , 21
