configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 78846 , 7871.0 , 18
1,1,3,0,1,4,1000,1,1,3,2, 89055 , 8825.9 , 22
10,0,2,0,2,2,-1,1,2,3,1, 88220 , 8737.3 , 19
11,0,1,0,3,2,1000,1,1,3,2, 84830 , 8466.1 , 19
12,1,3,0,5,0,-1,1,2,2,1, 82231 , 8207.5 , 18
13,0,2,1,3,1,1000,1,2,3,1, 83368 , 8284.3 , 21
14,1,2,0,1,4,-1,1,1,2,3, 78000 , 7791.2 , 18
15,0,3,0,3,4,1000,2,2,1,2, 79557 , 7945.5 , 17
16,1,2,1,1,4,-1,2,2,1,1, 71148 , 7027.3 , 15
17,1,1,1,2,-1,1000,1,1,3,1, 83893 , 8381.5 , 20
18,1,1,1,4,4,-1,1,3,2,2, 81390 , 8138.0 , 18
19,1,3,1,2,1,-1,2,1,3,3, 85360 , 8510.1 , 19
2,1,2,1,3,-1,1000,1,1,3,3, 77939 , 7790.1 , 17
20,0,3,0,4,0,-1,1,2,1,2, 85577 , 8503.4 , 19
21,1,2,0,2,4,-1,2,3,3,3, 80774 , 7983.6 , 18
22,0,1,0,5,1,-1,1,2,1,3, 94521 , 9335.1 , 22
23,1,1,1,4,0,-1,1,2,3,3, 87646 , 8737.4 , 20
24,1,1,0,2,0,-1,1,1,2,3, 84551 , 8405.5 , 18
25,0,1,1,5,0,-1,1,3,2,3, 90949 , 8981.5 , 19
26,1,3,0,3,0,-1,2,1,2,3, 85916 , 8582.4 , 20
27,0,1,0,4,3,1000,1,3,2,3, 85611 , 8541.0 , 18
28,1,1,0,1,3,-1,2,3,3,2, 82258 , 8135.5 , 18
29,1,3,1,1,4,1000,2,1,2,3, 72588 , 7251.4 , 17
3,0,3,0,4,1,1000,1,3,2,2, 87620 , 8690.5 , 19
30,0,3,0,3,4,1000,2,3,1,1, 82432 , 8234.7 , 19
31,1,2,0,2,4,-1,2,3,3,1, 78378 , 7826.6 , 17
32,1,2,1,1,3,-1,2,2,2,3, 77495 , 7739.6 , 18
33,1,1,0,4,1,-1,2,3,1,2, 76334 , 7631.7 , 16
34,1,1,1,4,3,1000,2,2,2,2, 83787 , 8374.9 , 21
35,1,2,0,5,4,1000,2,1,1,3, 83002 , 8297.8 , 19
36,1,3,0,3,-1,-1,1,3,1,3, 78791 , 7822.7 , 16
37,0,2,1,4,-1,-1,2,2,3,2, 85898 , 8554.5 , 19
38,0,2,0,2,1,-1,2,3,1,3, 89076 , 8817.2 , 20
39,0,2,1,2,0,-1,1,3,3,3, 92631 , 9200.4 , 22
4,0,1,1,5,4,1000,1,1,1,2, 88296 , 8775.9 , 19
40,0,3,0,3,3,1000,1,1,1,1, 80090 , 7976.0 , 18
41,1,2,0,4,3,1000,1,1,3,2, 87624 , 8638.1 , 19
42,1,1,0,2,0,1000,1,3,3,3, 83310 , 8330.8 , 17
43,0,3,1,4,-1,-1,1,3,1,3, 86715 , 8586.3 , 18
44,0,3,0,3,0,1000,1,2,2,2, 89908 , 8972.7 , 20
45,0,2,1,5,1,1000,1,2,3,1, 83456 , 8313.7 , 21
46,1,1,0,5,2,-1,2,2,2,3, 84777 , 8415.9 , 19
47,0,2,0,5,4,-1,2,2,2,3, 84351 , 8414.1 , 20
48,0,3,0,1,3,-1,1,2,2,2, 89474 , 8866.8 , 20
