configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 42 , 4.2 , 0
1,1,3,0,1,4,1000,1,1,3,2, 34 , 3.4 , 0
10,0,2,0,2,2,-1,1,2,3,1, 3412 , 340.3 , 0
11,0,1,0,3,2,1000,1,1,3,2, 3634 , 363.3 , 0
12,1,3,0,5,0,-1,1,2,2,1, 34 , 3.4 , 0
13,0,2,1,3,1,1000,1,2,3,1, 1690 , 162.7 , 0
14,1,2,0,1,4,-1,1,1,2,3, 34 , 3.4 , 0
15,0,3,0,3,4,1000,2,2,1,2, 4003 , 400.0 , 1
16,1,2,1,1,4,-1,2,2,1,1, 19 , 1.8 , 0
17,1,1,1,2,-1,1000,1,1,3,1, 27 , 2.6 , 0
18,1,1,1,4,4,-1,1,3,2,2, 27 , 2.6 , 0
19,1,3,1,2,1,-1,2,1,3,3, 19 , 1.9 , 0
2,1,2,1,3,-1,1000,1,1,3,3, 27 , 2.6 , 0
20,0,3,0,4,0,-1,1,2,1,2, 4084 , 407.4 , 1
21,1,2,0,2,4,-1,2,3,3,3, 42 , 4.2 , 0
22,0,1,0,5,1,-1,1,2,1,3, 3634 , 362.8 , 0
23,1,1,1,4,0,-1,1,2,3,3, 27 , 2.6 , 0
24,1,1,0,2,0,-1,1,1,2,3, 34 , 3.4 , 0
25,0,1,1,5,0,-1,1,3,2,3, 1690 , 162.0 , 0
26,1,3,0,3,0,-1,2,1,2,3, 42 , 4.2 , 0
27,0,1,0,4,3,1000,1,3,2,3, 3734 , 372.6 , 1
28,1,1,0,1,3,-1,2,3,3,2, 42 , 4.2 , 0
29,1,3,1,1,4,1000,2,1,2,3, 19 , 1.9 , 0
3,0,3,0,4,1,1000,1,3,2,2, 3412 , 341.1 , 0
30,0,3,0,3,4,1000,2,3,1,1, 3262 , 325.5 , 1
31,1,2,0,2,4,-1,2,3,3,1, 42 , 4.2 , 0
32,1,2,1,1,3,-1,2,2,2,3, 19 , 1.9 , 0
33,1,1,0,4,1,-1,2,3,1,2, 42 , 4.2 , 0
34,1,1,1,4,3,1000,2,2,2,2, 19 , 1.9 , 0
35,1,2,0,5,4,1000,2,1,1,3, 42 , 4.2 , 0
36,1,3,0,3,-1,-1,1,3,1,3, 34 , 3.4 , 0
37,0,2,1,4,-1,-1,2,2,3,2, 1000 , 98.6 , 0
38,0,2,0,2,1,-1,2,3,1,3, 4003 , 399.7 , 1
39,0,2,1,2,0,-1,1,3,3,3, 1690 , 162.4 , 0
4,0,1,1,5,4,1000,1,1,1,2, 1690 , 162.3 , 0
40,0,3,0,3,3,1000,1,1,1,1, 3412 , 340.6 , 0
41,1,2,0,4,3,1000,1,1,3,2, 34 , 3.4 , 0
42,1,1,0,2,0,1000,1,3,3,3, 34 , 3.4 , 0
43,0,3,1,4,-1,-1,1,3,1,3, 1690 , 162.7 , 0
44,0,3,0,3,0,1000,1,2,2,2, 3634 , 363.3 , 0
45,0,2,1,5,1,1000,1,2,3,1, 1690 , 163.3 , 0
46,1,1,0,5,2,-1,2,2,2,3, 42 , 4.2 , 0
47,0,2,0,5,4,-1,2,2,2,3, 4003 , 399.7 , 1
48,0,3,0,1,3,-1,1,2,2,2, 3734 , 372.2 , 1
49,1,1,1,3,-1,-1,2,1,2,1, 19 , 1.8 , 0
5,1,2,1,5,-1,1000,1,2,3,3, 27 , 2.6 , 0
50,1,3,1,5,3,-1,1,2,3,3, 27 , 2.6 , 0
51,1,3,0,4,0,1000,1,1,3,2, 34 , 3.4 , 0
52,1,1,0,1,4,1000,2,3,1,3, 42 , 4.2 , 0
53,0,1,0,4,3,-1,2,3,1,1, 4266 , 426.2 , 1
54,0,1,0,2,-1,-1,2,3,3,1, 3262 , 325.5 , 1
55,1,3,1,5,1,1000,1,1,3,3, 27 , 2.6 , 0
56,1,3,0,2,3,1000,1,1,1,2, 34 , 3.4 , 0
57,1,2,1,2,2,1000,2,1,1,3, 19 , 1.8 , 0
58,0,1,1,1,3,-1,1,1,2,2, 1690 , 163.4 , 0
59,1,2,1,4,0,-1,2,2,1,3, 19 , 1.9 , 0
6,0,1,0,2,3,1000,2,2,1,1, 4003 , 399.9 , 1
60,1,1,1,1,2,-1,1,3,1,2, 27 , 2.6 , 0
61,0,1,1,3,0,-1,1,2,1,3, 1690 , 161.7 , 0
62,1,2,0,4,1,-1,1,1,2,3, 34 , 3.4 , 0
63,1,3,0,4,1,-1,1,1,3,3, 34 , 3.4 , 0
64,1,3,0,5,3,-1,2,1,3,1, 42 , 4.2 , 0
65,0,1,1,2,3,1000,1,2,2,1, 1690 , 162.1 , 0
66,0,3,1,2,0,1000,1,1,3,3, 1690 , 162.3 , 0
67,0,3,0,4,3,1000,1,2,1,2, 3734 , 372.6 , 1
