configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 27666 , 2758.8 , 8
1,1,3,0,1,4,1000,1,1,3,2, 6001 , 598.8 , 1
10,0,2,0,2,2,-1,1,2,3,1, 26991 , 2694.1 , 7
11,0,1,0,3,2,1000,1,1,3,2, 12433 , 1238.3 , 3
12,1,3,0,5,0,-1,1,2,2,1, 23001 , 2289.2 , 7
13,0,2,1,3,1,1000,1,2,3,1, 23001 , 2283.0 , 7
14,1,2,0,1,4,-1,1,1,2,3, 6001 , 598.9 , 1
15,0,3,0,3,4,1000,2,2,1,2, 23178 , 2312.5 , 6
16,1,2,1,1,4,-1,2,2,1,1, 23042 , 2297.2 , 6
17,1,1,1,2,-1,1000,1,1,3,1, 23003 , 2294.9 , 6
18,1,1,1,4,4,-1,1,3,2,2, 26001 , 2594.3 , 8
19,1,3,1,2,1,-1,2,1,3,3, 5001 , 499.1 , 1
2,1,2,1,3,-1,1000,1,1,3,3, 8751 , 872.5 , 2
20,0,3,0,4,0,-1,1,2,1,2, 24665 , 2459.2 , 7
21,1,2,0,2,4,-1,2,3,3,3, 27666 , 2757.4 , 8
22,0,1,0,5,1,-1,1,2,1,3, 16570 , 1653.0 , 5
23,1,1,1,4,0,-1,1,2,3,3, 25008 , 2493.5 , 6
24,1,1,0,2,0,-1,1,1,2,3, 23003 , 2289.3 , 7
25,0,1,1,5,0,-1,1,3,2,3, 23230 , 2320.4 , 7
26,1,3,0,3,0,-1,2,1,2,3, 6003 , 599.2 , 1
27,0,1,0,4,3,1000,1,3,2,3, 26620 , 2656.0 , 8
28,1,1,0,1,3,-1,2,3,3,2, 23001 , 2285.6 , 7
29,1,3,1,1,4,1000,2,1,2,3, 7257 , 721.9 , 2
3,0,3,0,4,1,1000,1,3,2,2, 26471 , 2642.8 , 7
30,0,3,0,3,4,1000,2,3,1,1, 26212 , 2615.6 , 8
31,1,2,0,2,4,-1,2,3,3,1, 27666 , 2756.5 , 8
32,1,2,1,1,3,-1,2,2,2,3, 23002 , 2296.0 , 6
33,1,1,0,4,1,-1,2,3,1,2, 26003 , 2595.1 , 8
34,1,1,1,4,3,1000,2,2,2,2, 26565 , 2644.1 , 7
35,1,2,0,5,4,1000,2,1,1,3, 6002 , 598.9 , 1
36,1,3,0,3,-1,-1,1,3,1,3, 26000 , 2592.2 , 7
37,0,2,1,4,-1,-1,2,2,3,2, 25002 , 2495.3 , 7
38,0,2,0,2,1,-1,2,3,1,3, 26129 , 2606.8 , 7
39,0,2,1,2,0,-1,1,3,3,3, 25008 , 2497.0 , 8
4,0,1,1,5,4,1000,1,1,1,2, 25798 , 2576.3 , 7
40,0,3,0,3,3,1000,1,1,1,1, 7044 , 693.4 , 2
41,1,2,0,4,3,1000,1,1,3,2, 6003 , 599.2 , 1
42,1,1,0,2,0,1000,1,3,3,3, 23000 , 2289.7 , 7
43,0,3,1,4,-1,-1,1,3,1,3, 24197 , 2417.2 , 7
44,0,3,0,3,0,1000,1,2,2,2, 25301 , 2524.2 , 7
45,0,2,1,5,1,1000,1,2,3,1, 26004 , 2592.3 , 7
46,1,1,0,5,2,-1,2,2,2,3, 7417 , 740.3 , 2
47,0,2,0,5,4,-1,2,2,2,3, 24886 , 2484.5 , 7
48,0,3,0,1,3,-1,1,2,2,2, 25782 , 2575.9 , 7
49,1,1,1,3,-1,-1,2,1,2,1, 25001 , 2493.8 , 7
5,1,2,1,5,-1,1000,1,2,3,3, 10528 , 1048.5 , 3
50,1,3,1,5,3,-1,1,2,3,3, 21071 , 2106.7 , 5
51,1,3,0,4,0,1000,1,1,3,2, 6003 , 599.1 , 1
52,1,1,0,1,4,1000,2,3,1,3, 23001 , 2292.5 , 6
53,0,1,0,4,3,-1,2,3,1,1, 26858 , 2683.0 , 8
54,0,1,0,2,-1,-1,2,3,3,1, 27112 , 2705.3 , 8
55,1,3,1,5,1,1000,1,1,3,3, 14388 , 1429.8 , 4
56,1,3,0,2,3,1000,1,1,1,2, 6001 , 596.5 , 1
57,1,2,1,2,2,1000,2,1,1,3, 5001 , 496.4 , 1
58,0,1,1,1,3,-1,1,1,2,2, 27172 , 2706.1 , 7
59,1,2,1,4,0,-1,2,2,1,3, 15003 , 1496.6 , 4
6,0,1,0,2,3,1000,2,2,1,1, 7346 , 732.2 , 2
60,1,1,1,1,2,-1,1,3,1,2, 26000 , 2594.6 , 8
61,0,1,1,3,0,-1,1,2,1,3, 26345 , 2633.2 , 8
62,1,2,0,4,1,-1,1,1,2,3, 6003 , 598.9 , 1
63,1,3,0,4,1,-1,1,1,3,3, 6003 , 597.7 , 1
64,1,3,0,5,3,-1,2,1,3,1, 6002 , 599.1 , 1
65,0,1,1,2,3,1000,1,2,2,1, 26295 , 2630.2 , 8
66,0,3,1,2,0,1000,1,1,3,3, 28088 , 2803.6 , 8
67,0,3,0,4,3,1000,1,2,1,2, 24665 , 2462.5 , 7
68,1,3,1,3,4,-1,2,2,2,3, 15003 , 1494.7 , 4
69,0,1,1,4,2,1000,2,3,3,2, 23305 , 2323.9 , 8
7,1,2,1,4,3,1000,2,1,1,3, 5001 , 497.8 , 1
70,1,1,1,3,0,-1,1,1,3,1, 26000 , 2595.1 , 7
71,1,2,1,3,1,-1,1,2,1,1, 20276 , 2022.2 , 5
72,1,2,1,2,-1,1000,1,2,2,2, 20331 , 2030.2 , 5
73,0,1,1,3,3,1000,2,3,1,3, 23000 , 2292.3 , 8
74,1,1,0,5,1,-1,2,1,2,3, 26001 , 2594.3 , 8
75,1,3,0,2,4,-1,2,2,2,1, 25001 , 2493.0 , 7
76,0,1,1,2,4,-1,2,2,3,3, 26004 , 2595.5 , 7
77,0,3,0,2,0,-1,1,2,3,3, 27141 , 2708.6 , 7
78,1,3,1,3,3,-1,2,3,1,3, 26000 , 2589.2 , 8
79,0,2,1,1,1,-1,1,2,3,3, 25368 , 2530.4 , 9
8,1,1,0,5,0,1000,1,2,2,3, 7688 , 765.1 , 2
80,1,1,1,2,0,1000,2,1,2,2, 25052 , 2501.8 , 7
81,1,2,1,3,3,-1,2,3,2,2, 26000 , 2591.3 , 8
82,0,2,0,2,0,-1,2,3,1,1, 26444 , 2641.5 , 8
83,1,3,0,3,4,1000,2,3,1,2, 15541 , 1544.1 , 4
84,0,2,1,1,1,1000,1,1,1,2, 26003 , 2593.4 , 7
85,0,3,0,5,2,1000,2,2,2,3, 25061 , 2503.7 , 7
86,0,1,0,5,1,-1,2,2,3,3, 5002 , 499.4 , 1
87,0,1,0,4,1,1000,1,2,3,2, 6000 , 598.9 , 1
88,1,3,0,5,4,1000,1,3,3,2, 23004 , 2296.3 , 6
89,1,2,1,4,-1,-1,1,1,1,2, 8751 , 868.9 , 2
9,0,1,0,1,0,1000,1,1,2,3, 7690 , 764.5 , 2
90,1,1,1,1,3,1000,1,1,1,3, 27666 , 2755.8 , 8
91,1,3,1,1,1,-1,2,2,1,1, 23002 , 2294.7 , 6
92,0,3,0,3,1,-1,2,1,1,2, 5173 , 517.3 , 1
93,1,2,0,5,4,-1,2,1,3,3, 6002 , 599.1 , 1
94,1,2,0,5,4,1000,1,2,1,1, 3000 , 297.8 , 1
95,1,1,0,1,0,-1,1,1,1,2, 23001 , 2294.1 , 7
96,0,1,0,5,2,-1,1,3,1,1, 26056 , 2601.8 , 8
97,0,2,1,5,2,1000,1,2,2,2, 26004 , 2594.9 , 7
98,0,1,1,5,3,1000,1,3,3,2, 23561 , 2352.4 , 7
99,0,2,0,1,0,1000,1,3,3,2, 23521 , 2348.4 , 7
