configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 52964 , 5280.6 , 17
1,1,3,0,1,4,1000,1,1,3,2, 41824 , 4176.1 , 14
10,0,2,0,2,2,-1,1,2,3,1, 50297 , 5010.7 , 14
11,0,1,0,3,2,1000,1,1,3,2, 51637 , 5144.7 , 15
12,1,3,0,5,0,-1,1,2,2,1, 48424 , 4826.6 , 16
13,0,2,1,3,1,1000,1,2,3,1, 54466 , 5432.3 , 17
14,1,2,0,1,4,-1,1,1,2,3, 47975 , 4787.8 , 15
15,0,3,0,3,4,1000,2,2,1,2, 46451 , 4640.3 , 14
16,1,2,1,1,4,-1,2,2,1,1, 49800 , 4964.8 , 16
17,1,1,1,2,-1,1000,1,1,3,1, 48156 , 4808.8 , 16
18,1,1,1,4,4,-1,1,3,2,2, 52568 , 5236.9 , 16
19,1,3,1,2,1,-1,2,1,3,3, 59041 , 5883.4 , 18
2,1,2,1,3,-1,1000,1,1,3,3, 52321 , 5224.7 , 17
20,0,3,0,4,0,-1,1,2,1,2, 44999 , 4496.6 , 13
21,1,2,0,2,4,-1,2,3,3,3, 52070 , 5189.5 , 16
22,0,1,0,5,1,-1,1,2,1,3, 50189 , 4995.5 , 14
23,1,1,1,4,0,-1,1,2,3,3, 49940 , 4994.0 , 16
24,1,1,0,2,0,-1,1,1,2,3, 53405 , 5333.7 , 16
25,0,1,1,5,0,-1,1,3,2,3, 48789 , 4858.5 , 16
26,1,3,0,3,0,-1,2,1,2,3, 49771 , 4967.5 , 16
27,0,1,0,4,3,1000,1,3,2,3, 49792 , 4977.9 , 14
28,1,1,0,1,3,-1,2,3,3,2, 44883 , 4478.9 , 15
29,1,3,1,1,4,1000,2,1,2,3, 53333 , 5329.0 , 17
3,0,3,0,4,1,1000,1,3,2,2, 47136 , 4702.2 , 14
30,0,3,0,3,4,1000,2,3,1,1, 45432 , 4529.7 , 13
31,1,2,0,2,4,-1,2,3,3,1, 47036 , 4691.3 , 16
32,1,2,1,1,3,-1,2,2,2,3, 52615 , 5238.4 , 16
33,1,1,0,4,1,-1,2,3,1,2, 47075 , 4696.3 , 15
34,1,1,1,4,3,1000,2,2,2,2, 55528 , 5533.9 , 17
35,1,2,0,5,4,1000,2,1,1,3, 51858 , 5176.6 , 17
36,1,3,0,3,-1,-1,1,3,1,3, 52354 , 5214.5 , 16
37,0,2,1,4,-1,-1,2,2,3,2, 52861 , 5284.1 , 17
38,0,2,0,2,1,-1,2,3,1,3, 51003 , 5072.5 , 15
39,0,2,1,2,0,-1,1,3,3,3, 52525 , 5247.3 , 16
4,0,1,1,5,4,1000,1,1,1,2, 59810 , 5962.6 , 18
40,0,3,0,3,3,1000,1,1,1,1, 49797 , 4963.8 , 14
41,1,2,0,4,3,1000,1,1,3,2, 45352 , 4516.6 , 15
42,1,1,0,2,0,1000,1,3,3,3, 46306 , 4625.9 , 15
43,0,3,1,4,-1,-1,1,3,1,3, 57168 , 5714.1 , 17
44,0,3,0,3,0,1000,1,2,2,2, 46820 , 4669.4 , 14
45,0,2,1,5,1,1000,1,2,3,1, 56773 , 5671.5 , 17
46,1,1,0,5,2,-1,2,2,2,3, 46554 , 4650.5 , 16
47,0,2,0,5,4,-1,2,2,2,3, 49734 , 4972.1 , 14
48,0,3,0,1,3,-1,1,2,2,2, 47483 , 4738.4 , 14
49,1,1,1,3,-1,-1,2,1,2,1, 55232 , 5522.3 , 17
5,1,2,1,5,-1,1000,1,2,3,3, 58895 , 5865.2 , 18
50,1,3,1,5,3,-1,1,2,3,3, 58585 , 5852.0 , 18
51,1,3,0,4,0,1000,1,1,3,2, 45136 , 4505.4 , 15
52,1,1,0,1,4,1000,2,3,1,3, 53792 , 5374.8 , 17
53,0,1,0,4,3,-1,2,3,1,1, 44129 , 4399.0 , 13
54,0,1,0,2,-1,-1,2,3,3,1, 47256 , 4701.4 , 14
55,1,3,1,5,1,1000,1,1,3,3, 58585 , 5842.8 , 18
56,1,3,0,2,3,1000,1,1,1,2, 49901 , 4980.1 , 16
57,1,2,1,2,2,1000,2,1,1,3, 54335 , 5428.0 , 17
58,0,1,1,1,3,-1,1,1,2,2, 54117 , 5392.5 , 17
59,1,2,1,4,0,-1,2,2,1,3, 58016 , 5777.3 , 18
6,0,1,0,2,3,1000,2,2,1,1, 47504 , 4730.5 , 14
60,1,1,1,1,2,-1,1,3,1,2, 50231 , 5001.3 , 16
61,0,1,1,3,0,-1,1,2,1,3, 57168 , 5716.4 , 17
62,1,2,0,4,1,-1,1,1,2,3, 43503 , 4336.0 , 14
63,1,3,0,4,1,-1,1,1,3,3, 52471 , 5234.8 , 16
64,1,3,0,5,3,-1,2,1,3,1, 47987 , 4783.1 , 15
65,0,1,1,2,3,1000,1,2,2,1, 53486 , 5335.6 , 17
66,0,3,1,2,0,1000,1,1,3,3, 51806 , 5160.8 , 16
67,0,3,0,4,3,1000,1,2,1,2, 44999 , 4496.4 , 13
