configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 153 , 14.1 , 0
1,1,3,0,1,4,1000,1,1,3,2, 87 , 8.0 , 0
10,0,2,0,2,2,-1,1,2,3,1, 98 , 9.2 , 0
11,0,1,0,3,2,1000,1,1,3,2, 175 , 16.7 , 0
12,1,3,0,5,0,-1,1,2,2,1, 186 , 17.0 , 0
13,0,2,1,3,1,1000,1,2,3,1, 150 , 13.6 , 0
14,1,2,0,1,4,-1,1,1,2,3, 87 , 8.0 , 0
15,0,3,0,3,4,1000,2,2,1,2, 98 , 9.3 , 0
16,1,2,1,1,4,-1,2,2,1,1, 22 , 2.2 , 0
17,1,1,1,2,-1,1000,1,1,3,1, 6 , 0.6 , 0
18,1,1,1,4,4,-1,1,3,2,2, 34 , 3.4 , 0
19,1,3,1,2,1,-1,2,1,3,3, 33 , 3.2 , 0
2,1,2,1,3,-1,1000,1,1,3,3, 33 , 3.2 , 0
20,0,3,0,4,0,-1,1,2,1,2, 98 , 9.3 , 0
21,1,2,0,2,4,-1,2,3,3,3, 153 , 14.1 , 0
22,0,1,0,5,1,-1,1,2,1,3, 86 , 8.2 , 0
23,1,1,1,4,0,-1,1,2,3,3, 76 , 7.6 , 0
24,1,1,0,2,0,-1,1,1,2,3, 87 , 8.0 , 0
25,0,1,1,5,0,-1,1,3,2,3, 150 , 13.8 , 0
26,1,3,0,3,0,-1,2,1,2,3, 87 , 8.0 , 0
27,0,1,0,4,3,1000,1,3,2,3, 86 , 8.2 , 0
28,1,1,0,1,3,-1,2,3,3,2, 153 , 14.1 , 0
29,1,3,1,1,4,1000,2,1,2,3, 33 , 3.2 , 0
3,0,3,0,4,1,1000,1,3,2,2, 98 , 9.3 , 0
30,0,3,0,3,4,1000,2,3,1,1, 98 , 9.4 , 0
31,1,2,0,2,4,-1,2,3,3,1, 153 , 14.1 , 0
32,1,2,1,1,3,-1,2,2,2,3, 22 , 2.2 , 0
33,1,1,0,4,1,-1,2,3,1,2, 153 , 14.1 , 0
34,1,1,1,4,3,1000,2,2,2,2, 34 , 3.4 , 0
35,1,2,0,5,4,1000,2,1,1,3, 87 , 7.9 , 0
36,1,3,0,3,-1,-1,1,3,1,3, 186 , 16.9 , 0
37,0,2,1,4,-1,-1,2,2,3,2, 106 , 9.7 , 0
38,0,2,0,2,1,-1,2,3,1,3, 98 , 9.3 , 0
39,0,2,1,2,0,-1,1,3,3,3, 150 , 13.6 , 0
4,0,1,1,5,4,1000,1,1,1,2, 78 , 7.4 , 0
40,0,3,0,3,3,1000,1,1,1,1, 175 , 16.5 , 0
41,1,2,0,4,3,1000,1,1,3,2, 87 , 8.0 , 0
42,1,1,0,2,0,1000,1,3,3,3, 186 , 17.2 , 0
43,0,3,1,4,-1,-1,1,3,1,3, 150 , 13.7 , 0
44,0,3,0,3,0,1000,1,2,2,2, 98 , 9.2 , 0
45,0,2,1,5,1,1000,1,2,3,1, 150 , 13.8 , 0
46,1,1,0,5,2,-1,2,2,2,3, 153 , 14.2 , 0
47,0,2,0,5,4,-1,2,2,2,3, 98 , 9.3 , 0
48,0,3,0,1,3,-1,1,2,2,2, 98 , 9.3 , 0
49,1,1,1,3,-1,-1,2,1,2,1, 6 , 0.6 , 0
5,1,2,1,5,-1,1000,1,2,3,3, 22 , 2.2 , 0
50,1,3,1,5,3,-1,1,2,3,3, 22 , 2.2 , 0
51,1,3,0,4,0,1000,1,1,3,2, 87 , 8.0 , 0
52,1,1,0,1,4,1000,2,3,1,3, 153 , 14.2 , 0
53,0,1,0,4,3,-1,2,3,1,1, 86 , 8.2 , 0
54,0,1,0,2,-1,-1,2,3,3,1, 86 , 8.2 , 0
55,1,3,1,5,1,1000,1,1,3,3, 33 , 3.2 , 0
56,1,3,0,2,3,1000,1,1,1,2, 87 , 8.0 , 0
57,1,2,1,2,2,1000,2,1,1,3, 33 , 3.2 , 0
58,0,1,1,1,3,-1,1,1,2,2, 78 , 7.3 , 0
59,1,2,1,4,0,-1,2,2,1,3, 22 , 2.2 , 0
6,0,1,0,2,3,1000,2,2,1,1, 86 , 8.3 , 0
60,1,1,1,1,2,-1,1,3,1,2, 105 , 10.5 , 0
61,0,1,1,3,0,-1,1,2,1,3, 150 , 13.8 , 0
62,1,2,0,4,1,-1,1,1,2,3, 87 , 8.0 , 0
63,1,3,0,4,1,-1,1,1,3,3, 87 , 7.9 , 0
64,1,3,0,5,3,-1,2,1,3,1, 87 , 8.0 , 0
65,0,1,1,2,3,1000,1,2,2,1, 150 , 13.8 , 0
66,0,3,1,2,0,1000,1,1,3,3, 78 , 7.3 , 0
67,0,3,0,4,3,1000,1,2,1,2, 98 , 9.3 , 0
68,1,3,1,3,4,-1,2,2,2,3, 22 , 2.2 , 0
69,0,1,1,4,2,1000,2,3,3,2, 106 , 9.7 , 0
7,1,2,1,4,3,1000,2,1,1,3, 33 , 3.2 , 0
70,1,1,1,3,0,-1,1,1,3,1, 6 , 0.6 , 0
71,1,2,1,3,1,-1,1,2,1,1, 22 , 2.2 , 0
72,1,2,1,2,-1,1000,1,2,2,2, 22 , 2.2 , 0
73,0,1,1,3,3,1000,2,3,1,3, 106 , 9.8 , 0
74,1,1,0,5,1,-1,2,1,2,3, 87 , 8.1 , 0
75,1,3,0,2,4,-1,2,2,2,1, 153 , 14.1 , 0
76,0,1,1,2,4,-1,2,2,3,3, 106 , 9.8 , 0
77,0,3,0,2,0,-1,1,2,3,3, 98 , 9.2 , 0
78,1,3,1,3,3,-1,2,3,1,3, 22 , 2.2 , 0
79,0,2,1,1,1,-1,1,2,3,3, 150 , 13.6 , 0
8,1,1,0,5,0,1000,1,2,2,3, 186 , 17.1 , 0
80,1,1,1,2,0,1000,2,1,2,2, 6 , 0.6 , 0
81,1,2,1,3,3,-1,2,3,2,2, 22 , 2.2 , 0
82,0,2,0,2,0,-1,2,3,1,1, 98 , 9.3 , 0
83,1,3,0,3,4,1000,2,3,1,2, 153 , 14.1 , 0
84,0,2,1,1,1,1000,1,1,1,2, 78 , 7.2 , 0
85,0,3,0,5,2,1000,2,2,2,3, 98 , 9.2 , 0
86,0,1,0,5,1,-1,2,2,3,3, 86 , 8.2 , 0
87,0,1,0,4,1,1000,1,2,3,2, 86 , 8.3 , 0
88,1,3,0,5,4,1000,1,3,3,2, 186 , 17.1 , 0
89,1,2,1,4,-1,-1,1,1,1,2, 33 , 3.2 , 0
9,0,1,0,1,0,1000,1,1,2,3, 175 , 16.6 , 0
90,1,1,1,1,3,1000,1,1,1,3, 6 , 0.6 , 0
91,1,3,1,1,1,-1,2,2,1,1, 22 , 2.2 , 0
92,0,3,0,3,1,-1,2,1,1,2, 122 , 11.5 , 0
93,1,2,0,5,4,-1,2,1,3,3, 87 , 7.9 , 0
94,1,2,0,5,4,1000,1,2,1,1, 186 , 17.0 , 0
95,1,1,0,1,0,-1,1,1,1,2, 87 , 8.1 , 0
96,0,1,0,5,2,-1,1,3,1,1, 86 , 8.2 , 0
97,0,2,1,5,2,1000,1,2,2,2, 150 , 13.6 , 0
98,0,1,1,5,3,1000,1,3,3,2, 150 , 13.8 , 0
99,0,2,0,1,0,1000,1,3,3,2, 98 , 9.3 , 0
