configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 38756 , 7560.4 , 13
1,1,3,0,1,4,1000,1,1,3,2, 81443 , 8105.1 , 19
10,0,2,0,2,2,-1,1,2,3,1, 35205 , 6972.7 , 9
11,0,1,0,3,2,1000,1,1,3,2, 37647 , 7407.4 , 11
12,1,3,0,5,0,-1,1,2,2,1, 1000 , 831.4 , 0
13,0,2,1,3,1,1000,1,2,3,1, 35637 , 7102.6 , 9
14,1,2,0,1,4,-1,1,1,2,3, 1001 , 832.9 , 0
15,0,3,0,3,4,1000,2,2,1,2, 6003 , 2708.9 , 1
16,1,2,1,1,4,-1,2,2,1,1, 5121 , 4221.8 , 1
17,1,1,1,2,-1,1000,1,1,3,1, 53157 , 7220.2 , 12
18,1,1,1,4,4,-1,1,3,2,2, 36215 , 7186.3 , 9
19,1,3,1,2,1,-1,2,1,3,3, 69494 , 6948.0 , 15
2,1,2,1,3,-1,1000,1,1,3,3, 35756 , 7044.1 , 9
20,0,3,0,4,0,-1,1,2,1,2, 78162 , 7788.9 , 17
21,1,2,0,2,4,-1,2,3,3,3, 35773 , 7108.2 , 10
22,0,1,0,5,1,-1,1,2,1,3, 71634 , 7889.2 , 16
23,1,1,1,4,0,-1,1,2,3,3, 36294 , 7171.3 , 9
24,1,1,0,2,0,-1,1,1,2,3, 57318 , 8713.6 , 17
25,0,1,1,5,0,-1,1,3,2,3, 71485 , 7114.1 , 15
26,1,3,0,3,0,-1,2,1,2,3, 85908 , 8662.8 , 22
27,0,1,0,4,3,1000,1,3,2,3, 90486 , 9003.6 , 23
28,1,1,0,1,3,-1,2,3,3,2, 83164 , 8278.8 , 19
29,1,3,1,1,4,1000,2,1,2,3, 34446 , 6801.6 , 8
3,0,3,0,4,1,1000,1,3,2,2, 87156 , 8705.5 , 22
30,0,3,0,3,4,1000,2,3,1,1, 34845 , 6904.5 , 9
31,1,2,0,2,4,-1,2,3,3,1, 77958 , 7754.1 , 18
32,1,2,1,1,3,-1,2,2,2,3, 5121 , 4832.7 , 1
33,1,1,0,4,1,-1,2,3,1,2, 1001 , 802.6 , 0
34,1,1,1,4,3,1000,2,2,2,2, 63845 , 7213.4 , 14
35,1,2,0,5,4,1000,2,1,1,3, 78744 , 7849.5 , 18
36,1,3,0,3,-1,-1,1,3,1,3, 79536 , 7933.1 , 18
37,0,2,1,4,-1,-1,2,2,3,2, 4982 , 4096.3 , 1
38,0,2,0,2,1,-1,2,3,1,3, 76848 , 7651.8 , 17
