configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 899 , 414.2 , 0
1,1,3,0,1,4,1000,1,1,3,2, 7845 , 780.6 , 4
10,0,2,0,2,2,-1,1,2,3,1, 912 , 455.0 , 0
11,0,1,0,3,2,1000,1,1,3,2, 7919 , 790.5 , 4
12,1,3,0,5,0,-1,1,2,2,1, 2387 , 1099.5 , 1
13,0,2,1,3,1,1000,1,2,3,1, 7975 , 797.0 , 4
14,1,2,0,1,4,-1,1,1,2,3, 788 , 355.2 , 0
15,0,3,0,3,4,1000,2,2,1,2, 7172 , 715.6 , 4
16,1,2,1,1,4,-1,2,2,1,1, 690 , 310.2 , 0
17,1,1,1,2,-1,1000,1,1,3,1, 818 , 403.4 , 0
18,1,1,1,4,4,-1,1,3,2,2, 0 , 0.0 , 0
19,1,3,1,2,1,-1,2,1,3,3, 802 , 365.5 , 0
2,1,2,1,3,-1,1000,1,1,3,3, 7865 , 785.4 , 4
20,0,3,0,4,0,-1,1,2,1,2, 3424 , 680.8 , 1
21,1,2,0,2,4,-1,2,3,3,3, 922 , 455.2 , 0
22,0,1,0,5,1,-1,1,2,1,3, 8128 , 808.5 , 4
23,1,1,1,4,0,-1,1,2,3,3, 821 , 366.7 , 0
24,1,1,0,2,0,-1,1,1,2,3, 3402 , 675.2 , 1
25,0,1,1,5,0,-1,1,3,2,3, 908 , 441.7 , 0
26,1,3,0,3,0,-1,2,1,2,3, 6470 , 646.7 , 3
27,0,1,0,4,3,1000,1,3,2,3, 5840 , 792.5 , 3
28,1,1,0,1,3,-1,2,3,3,2, 38 , 32.9 , 0
29,1,3,1,1,4,1000,2,1,2,3, 69 , 63.2 , 0
3,0,3,0,4,1,1000,1,3,2,2, 3914 , 773.4 , 1
30,0,3,0,3,4,1000,2,3,1,1, 6894 , 686.6 , 3
31,1,2,0,2,4,-1,2,3,3,1, 886 , 439.2 , 0
32,1,2,1,1,3,-1,2,2,2,3, 7213 , 718.8 , 4
33,1,1,0,4,1,-1,2,3,1,2, 916 , 444.7 , 0
34,1,1,1,4,3,1000,2,2,2,2, 6559 , 654.8 , 3
35,1,2,0,5,4,1000,2,1,1,3, 856 , 419.6 , 0
36,1,3,0,3,-1,-1,1,3,1,3, 9560 , 952.9 , 4
37,0,2,1,4,-1,-1,2,2,3,2, 6245 , 684.8 , 3
38,0,2,0,2,1,-1,2,3,1,3, 14750 , 1467.3 , 7
39,0,2,1,2,0,-1,1,3,3,3, 930 , 423.6 , 0
4,0,1,1,5,4,1000,1,1,1,2, 7575 , 753.8 , 4
